PUBCHEM_CID,HOMO,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Mol_Size_2,Length_Ratio,Len_Div_Diameter,Dipole_Moment,Quadrupole_Moment,ESPmin,ESPmax,Neg_Surface_Area,Overall_Average,Neg_Average,Overall_Variance,Nu,ALIEmin,ALIEmax,ALIE_Ave,LEAmin,LEAmax,LEA_Ave,XLogP,TPSA,Complexity,RotatableBondCount,y,y_class,S_c_tcpl_compliant,S_c_ci_lower_compliant,S_c_ci_upper_compliant,tcpl_binary_compliant,tcpl_ternary_compliant,tcpl_n_tested_compliant,tcpl_n_positive_compliant
700999,-0.293594,0.014838,0.308431,14.08,13.66,12.49,14.54,13.6925,0.760834246,8.606,0.497979872,0.991226788,6.814226,22.834092,-46.81922,47.07353,412.01797,0.00150376,-0.02727889,0.00071841,0.21601419,9.41835,17.20239,0.48850588,-41.85036,-13.02631,-0.9899601,2.2,56.2,196,2,18,1,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
7813,-0.262334,0.070843,0.333178,18.38,15.09,15.61,13.43,15.6275,1.781465338,6.712,0.460448403,0.984418957,1.647552,10.627814,-28.42914,40.33879,300.6568,-0.00178233,-0.01866105,0.00043934,0.24216466,10.73194,17.34307,0.49721416,-41.94309,-19.57746,-1.0140747,1.4,26.0,62,0,3,1,0.2697590840504058,0.014518168100811548,0.5680309734513275,1,1,2,2
31297,-0.403754,0.002791,0.406545,22.72,31.15,28.31,23.08,26.315,3.561828884,5.573,0.37963274,0.971211687,5.163496,7.386046,-34.44048,42.79924,224.10362,0.00323451,-0.02950422,0.00075154,0.22488259,13.00779,16.42926,0.52794215,-40.55288,-15.55093,-0.8912846,0.4,42.5,95,0,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
8480,-0.329258,0.021324,0.350582,9.93,32.39,10.6,12.03,16.2375,9.356445305,6.924,0.491759825,0.992171756,13.632509,30.549936,-65.03939,83.4091,379.61839,0.00519246,-0.04951837,0.00174081,0.24999318,10.94271,18.22112,0.52714138,-125.17704,-18.55924,-1.4318662,2.4,113.0,256,2,0,0,0.2,0.1,0.3,1,1,2,0
54676038,-0.306909,0.000977,0.307886,5.47,6.44,4.81,4.52,5.31,0.737665236,7.854,0.498808499,0.982080021,0.279412,35.244151,-44.32697,46.47242,605.93874,-0.00238688,-0.02274803,0.00054895,0.22396926,11.42831,18.84204,0.51737463,-51.53281,-19.2618,-1.2087826,2.6,93.1,605,2,13,1,0.20833333333333331,0.16666666666666666,0.25,1,1,4,4
240,-0.338616,0.000331,0.338947,16.34,16.67,14.58,16.03,15.905,0.797762496,7.097,0.456339341,0.999886518,4.315469,10.25106,-43.89042,26.72393,218.24354,0.00174965,-0.02500627,0.00061297,0.16649708,11.70824,16.59244,0.50812437,-44.96313,-19.33164,-1.0868339,1.5,17.1,72,1,0,0,0.3333333333333333,0.16666666666666666,0.5,1,1,2,0
45356872,-0.27261,0.059352,0.331962,17.49,8.58,17.21,11.13,13.6025,3.855693031,13.277,0.426198386,0.958491461,2.873896,54.534721,-66.70336,45.6212,755.1227,-0.0031644,-0.03046962,0.00065087,0.13470378,9.72995,18.32601,0.51442807,-54.17997,-20.10186,-1.1040566,0.8,124.0,968,11,45,1,-1.0,-1.0,-1.0,-1,-1,0,0
6300,-0.324694,0.012207,0.336901,7.87,34.66,13.54,12.7,17.1925,10.31438165,8.094,0.461797409,0.991024518,5.333109,52.247637,-54.1123,50.25768,294.71149,0.00602096,-0.03274003,0.00083815,0.11831141,11.05045,16.95915,0.4992661,-49.31175,-19.61885,-1.0512861,3.6,37.3,589,0,11,1,0.5,0.06083027592009732,0.9391697240799026,1,1,2,1
60196333,-0.162062,0.03619,0.198252,12.22,8.97,7.81,8.92,9.48,1.648499318,6.874,0.479202301,0.999108445,19.29665,43.714605,-79.28527,73.90994,373.49543,0.00230002,-0.06716209,0.00138784,0.2296538,8.37331,17.58786,0.47510512,-43.74533,-15.221,-0.9962935,2.4,24.9,221,1,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
638014,-0.296073,0.007552,0.303625,35.78,14.33,13.5,11.95,18.89,9.788786952,8.65,0.434349789,0.992306392,4.473467,15.502511,-48.45332,23.0726,286.43803,0.0017938,-0.02156682,0.00066326,0.07292768,10.5288,16.26115,0.50216959,-45.26243,-20.30931,-0.9999359,2.9,17.1,292,2,2,1,0.09739906832298137,0.019798136645962732,0.2125,0,1,1,0
14276,-0.286613,0.159697,0.44631,8.26,32.48,5.82,8.72,13.82,10.82957986,7.387,0.375048114,0.987208713,1.372991,3.063136,-33.90679,28.33322,245.16428,0.00117692,-0.00903437,0.00017663,0.23508452,9.9751,16.09027,0.49198448,-38.53461,-20.66505,-0.9534359,1.5,12.0,46,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
131668611,-0.265588,0.053151,0.31874,16.93,19.06,7.89,7.91,12.9475,5.103373272,8.251,0.53487964,0.988059218,49.249951,103.082403,-126.50858,103.60494,635.72029,0.00775985,-0.07224096,0.0047568,0.23030708,9.38272,24.53565,0.52116601,-49.36466,-18.48293,-1.0961453,2.4,217.0,821,10,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
7757,-0.328773,0.056378,0.385151,33.55,32.86,29.4,27.28,30.7725,2.557023416,5.507,0.511448855,0.996881699,5.605054,13.52985,-70.10827,33.05178,195.90252,0.00065289,-0.04632658,0.00111578,0.12720988,12.11851,17.75993,0.53244409,-46.59998,-20.2137,-1.101962,0.0,43.4,106,3,0,0,0.3333333333333333,0.16666666666666666,0.5,1,1,2,2
91604,-0.303122,0.049347,0.352468,35.93,21.1,31.1,19.74,26.9675,6.783588191,8.18,0.420980459,0.994958588,5.408348,5.821653,-43.9672,43.32044,401.83897,0.00065677,-0.02301438,0.00055036,0.1902351,10.19201,16.95695,0.50249006,-49.81435,-20.35041,-1.0185637,1.7,37.3,241,5,2,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,2
8016,-0.302319,0.163742,0.466061,43.65,39.59,10.8,8.79,25.7075,15.99290839,4.673,0.495468278,0.999774215,1.782725,8.86193,-39.46353,49.16178,184.35301,0.00039068,-0.02491094,0.00065168,0.24015698,9.50529,17.18218,0.50482009,-49.21443,-18.96293,-1.0168317,-0.9,32.3,16,2,0,0,0.15277777777777776,0.125,0.16666666666666666,1,1,8,6
12626562,-0.16716,0.01655,0.18371,14.13,10.37,10.41,9.38,11.0725,1.812820661,10.296,0.42180531,1.009146341,11.126877,23.234081,-57.94193,47.15421,431.06916,-0.00181088,-0.04059189,0.00089753,0.21978781,6.42066,17.60195,0.48965228,-165.05837,-20.38064,-1.6281344,2.4,44.5,191,4,9,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
23714647,-0.294821,-0.040438,0.254383,27.59,11.27,14.23,8.81,15.475,7.253059699,7.08,0.429423372,0.977735623,11.242605,13.628679,-57.08513,57.39028,318.22519,0.00446217,-0.04564992,0.00111438,0.24988372,9.52837,19.83269,0.53454217,-49.63775,-20.79167,-1.1607405,2.4,89.9,329,2,3,1,-1.0,-1.0,-1.0,-1,-1,0,0
10255083,-0.291606,-0.04531,0.246296,6.59,10.24,7.88,7.22,7.9825,1.380876081,10.063,0.478629371,0.99297818,7.790678,36.051172,-57.08628,72.71897,769.70627,0.00170274,-0.0259086,0.00115295,0.23652863,11.81956,19.1184,0.52878784,-51.2476,-19.15121,-1.285265,0.5,243.0,864,3,10,1,0.2693875549278092,0.06377510985561834,0.549364406779661,1,1,9,9
3437285,-0.309653,0.104381,0.414034,12.98,12.9,13.79,13.82,13.3725,0.43355363,7.875,0.543990779,0.998141502,3.613709,8.962343,-31.28669,19.01912,426.41226,0.00067127,-0.01801082,0.00022089,0.17997352,10.13864,16.21531,0.49493846,-45.81926,-19.79256,-0.9925846,3.1,18.5,149,6,0,0,0.15277777777777776,0.125,0.16666666666666666,1,1,8,6
7703,-0.273174,0.048053,0.321228,18.0,10.01,11.08,15.44,13.6325,3.239593917,7.118,0.528053625,0.995941939,1.52843,14.328394,-29.43472,21.98397,329.01321,-0.00144182,-0.02058299,0.00021827,0.22831975,10.43475,17.79559,0.50146282,-44.39734,-19.49515,-1.0401728,3.3,9.2,121,2,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
79,-0.355723,0.005464,0.361187,38.14,14.83,13.24,16.82,20.7575,10.11562251,6.702,0.475305116,1.0,4.893337,12.819166,-42.30206,36.0908,182.36589,0.00462327,-0.03291268,0.00057964,0.23982571,10.99186,17.14199,0.51020071,-40.52434,-19.03098,-1.0683788,0.2,36.7,111,0,0,0,0.32559592070773263,0.09174311926605505,0.5100446428571428,1,1,9,9
9800568,-0.32329,0.022384,0.345673,18.18,30.69,26.4,24.29,24.89,4.508442081,10.879,0.45745682,0.999818512,2.261502,28.481094,-41.32157,58.15184,522.63851,0.00454318,-0.02565367,0.00058817,0.23962244,12.08104,18.3193,0.52164799,-66.32304,-19.20201,-1.1574013,3.7,91.7,507,14,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
7693,-0.3192,0.046515,0.365715,18.43,13.44,15.41,13.21,15.1225,2.092287922,6.714,0.46919217,0.995492039,0.574705,13.056882,-20.07498,25.96224,312.76146,0.00406066,-0.0123236,0.00020996,0.21014863,11.84087,17.30924,0.51604651,-46.66217,-14.81172,-1.0268231,3.3,29.4,146,1,7,1,0.14583333333333331,0.125,0.16666666666666666,1,1,8,6
5363269,-0.311231,0.080564,0.391795,37.2,22.85,25.67,22.9,27.155,5.910695814,8.946,0.539021129,0.995455893,2.720929,18.885219,-40.99758,18.02888,589.85559,0.00013177,-0.01211021,0.00028314,0.10752485,10.13554,16.8934,0.50024866,-47.0532,-20.32667,-0.991018,8.0,26.3,258,17,1,1,0.12470862470862472,0.015151515151515152,0.19230769230769232,1,1,9,9
5366352,-0.315379,0.099161,0.41454,30.62,24.58,21.73,6.54,20.8675,8.872923349,7.243,0.493706243,0.990682778,2.274369,7.044401,-48.24565,16.82941,404.9121,-0.00260239,-0.01793832,0.0003958,0.10240471,10.22333,16.63605,0.50225054,-47.34535,-20.454,-0.9739899,2.6,18.5,110,7,1,1,0.15277777777777776,0.125,0.16666666666666666,1,1,8,6
67060,-0.300323,0.016988,0.31731,20.44,10.54,10.98,9.63,12.8975,4.38179401,9.382,0.442291398,0.974512987,9.057854,34.725745,-45.65752,76.82128,415.16115,0.00272612,-0.03375446,0.00091642,0.24999851,11.82859,19.14162,0.52393356,-47.12605,-18.6047,-1.1146128,0.0,95.4,451,2,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,2
15278,-0.28252,0.0726,0.35512,14.2,12.62,13.21,14.51,13.635,0.757578379,8.037,0.402403259,0.986518874,3.552255,5.210426,-34.10923,42.65975,295.76433,0.00052236,-0.0219943,0.00028334,0.23070871,11.03174,18.54699,0.50644284,-47.16511,-19.37514,-1.0741265,2.1,29.5,177,0,1,1,0.2837052062204192,0.07352941176470588,0.6999999999999998,1,1,1,0
2159,-0.296823,0.027989,0.324812,18.85,10.06,11.29,10.07,12.5675,3.66151864,10.038,0.488259109,0.988987816,4.05532,47.481123,-63.62866,55.77229,571.39326,-0.00021176,-0.02846408,0.00091072,0.20412396,9.57917,18.04425,0.50882451,-46.78637,-19.57257,-1.0508254,1.5,110.0,549,7,0,0,0.20833333333333331,0.16666666666666666,0.25,1,1,2,1
9895,-0.320914,0.024418,0.345332,24.95,16.08,18.67,13.56,18.315,4.235401398,8.044,0.363722779,0.925461741,4.582568,9.470049,-44.40717,20.87859,244.08332,0.00231478,-0.02292724,0.00049974,0.11999931,10.9173,16.08776,0.50265914,-46.05084,-20.7727,-1.0026189,2.4,17.1,199,1,1,1,0.18055555555555555,0.125,0.25,1,1,8,6
8179,-0.338341,0.149629,0.48797,18.15,14.47,6.53,5.36,11.1275,5.359311406,4.64,0.645247604,1.000061897,1.504388,10.183424,-33.37967,13.48086,313.84399,-0.00111391,-0.01873803,0.000292,0.08537396,12.2158,16.633,0.50419012,-46.84054,-20.46474,-1.0128254,0.4,27.7,58,8,1,1,0.08553791887125221,0.018518518518518517,0.16666666666666666,0,1,2,2
66461,-0.324294,0.04068,0.364974,10.39,10.44,14.36,13.34,12.1325,1.755040954,10.859,0.369517865,1.010311111,2.844456,16.828862,-42.71396,60.83671,484.00707,0.00394427,-0.01605584,0.0005008,0.24711136,11.13531,17.55103,0.50372709,-48.53569,-14.79001,-0.9625352,3.7,50.9,308,6,37,1,0.19594708653683837,0.027093596059113306,0.5,1,1,9,9
44073,-0.337916,-0.04614,0.291776,10.82,8.15,14.97,7.94,10.47,2.835304216,8.797,0.470928541,0.996648427,5.647573,40.718354,-41.57927,60.84238,456.41712,0.00673311,-0.02354186,0.00073841,0.24717056,12.26425,18.82376,0.54317582,-67.96293,-15.05562,-1.3388506,3.0,92.4,484,3,7,1,0.302776369168357,0.030552738336713993,0.6832720588235295,1,1,9,9
101576,-0.289774,-0.002637,0.287138,18.35,9.31,8.37,15.85,12.97,4.236578808,6.8,0.542918544,1.001601098,4.011461,16.440875,-46.95818,24.45387,384.47518,0.00140473,-0.018607,0.00037288,0.19877828,10.49016,16.53971,0.49623517,-41.5016,-19.42316,-1.0692059,3.1,12.9,174,2,12,1,-1.0,-1.0,-1.0,-1,-1,0,0
91758,-0.333484,0.050974,0.384458,42.99,39.3,14.39,13.82,27.625,13.58429332,10.049,0.413843888,0.963249362,3.71794,34.299237,-50.78416,35.7626,478.38316,-0.00160694,-0.0290971,0.00081185,0.20613285,10.44419,17.58896,0.50315036,-45.65395,-13.89101,-0.9247916,2.0,97.2,301,6,5,1,0.11287733629151539,0.017421339249697458,0.20833333333333331,0,1,9,9
8758,-0.329475,0.041634,0.371109,23.33,33.9,8.31,14.09,19.9075,9.6934111,8.973,0.396094724,0.995614035,7.017353,23.165492,-63.98848,64.70737,323.81803,-0.00142332,-0.04566874,0.00144596,0.233925,10.46555,18.36154,0.53764122,-45.67971,-19.08346,-1.2389951,-3.2,115.0,187,6,2,1,0.14716023946509096,0.019320478930181934,0.275,1,1,9,9
5817,-0.337796,-0.003334,0.334462,14.28,13.32,11.08,15.37,13.5125,1.580622899,7.678,0.484434811,0.998858882,3.9224,7.942383,-35.24196,65.65021,327.3799,0.00200627,-0.0160987,0.00065188,0.22053427,12.16749,18.5025,0.51407406,-46.18808,-14.80555,-0.9929827,3.5,37.3,161,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
949,-0.258197,0.070038,0.328235,18.32,17.07,15.51,14.0,16.225,1.625184605,6.657,0.447764728,0.99025974,1.901975,7.797704,-27.34066,18.49694,256.09563,-0.0009283,-0.01999279,0.00019562,0.16460661,10.84646,16.88063,0.49675537,-41.58562,-19.51417,-1.0021876,2.3,3.2,72,1,1,1,0.24349216959511077,0.011984339190221543,0.5281512605042016,1,1,9,9
23707505,-0.350564,0.054878,0.405442,37.5,36.09,6.95,12.75,23.3225,13.63678,7.286,0.435899621,0.996202532,5.577572,19.50008,-53.99802,65.93306,295.63896,0.00963668,-0.03234738,0.00107011,0.24985972,11.46362,18.95746,0.53411539,-50.93818,-21.38043,-1.196541,2.4,162.0,213,6,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0
13610,-0.371127,0.085484,0.456611,8.71,20.3,22.45,28.56,20.005,7.190794462,6.767,0.372650959,0.957006369,4.400366,12.211847,-44.48673,56.2942,185.99055,0.00355535,-0.03447013,0.00058716,0.22612441,12.53221,17.66977,0.50705503,-48.96819,-20.53236,-1.0275018,0.9,44.0,138,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
5472495,-0.290423,-0.000224,0.290199,10.28,11.13,10.2,11.32,10.7325,0.497864188,10.546,0.482186259,0.993404983,7.12237,43.480846,-47.9899,62.88909,545.93538,0.00331783,-0.02908869,0.0007075,0.20764828,10.9824,18.53849,0.51804102,-60.78142,-19.14537,-1.1400605,3.5,79.8,723,4,3,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,0
1551245,-0.309016,0.031503,0.340519,19.37,23.18,18.23,18.19,19.7425,2.040408966,8.301,0.392591992,0.971586345,5.605064,16.611098,-50.36139,27.31885,325.92688,0.00079737,-0.02539438,0.00072227,0.14800221,10.15146,16.43702,0.5021575,-41.10136,-20.18504,-0.9800699,3.3,23.8,208,3,1,1,0.15277777777777776,0.125,0.16666666666666666,1,1,8,6
936,-0.345148,0.011663,0.356811,14.9,27.98,11.84,16.62,17.835,6.102284408,6.724,0.479821319,0.992670491,1.985929,23.03936,-46.7247,57.48357,263.3141,0.00104276,-0.02699407,0.00099075,0.24630104,10.77838,17.71645,0.5136088,-45.24171,-19.07218,-1.1322539,-0.4,56.0,114,1,1,1,0.09314486664230909,0.02557544757033248,0.1948529411764706,0,1,9,9
71593,-0.297595,0.035191,0.332786,13.66,11.34,11.72,16.39,13.2775,2.000854505,7.894,0.432536334,0.972796288,10.293023,10.194024,-64.8941,66.88811,310.43592,0.00137977,-0.04313877,0.00139083,0.24049026,10.73573,18.13931,0.51090368,-42.68752,-19.45245,-1.1106817,0.1,69.6,150,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
7657,-0.321579,0.052145,0.373724,7.6,8.35,6.65,7.87,7.6175,0.61981348,6.711,0.500571516,1.0,1.312703,5.171649,-48.03903,14.31156,420.12003,-0.00316337,-0.02333805,0.00033925,0.09247859,11.44941,16.59926,0.4960456,-48.06337,-19.44578,-1.0506001,3.3,9.2,137,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
8200,-0.341773,0.137329,0.479102,18.06,15.17,4.63,6.15,11.0025,5.730005999,4.655,0.671046319,1.0,2.361115,15.029573,-35.54975,52.24188,391.89186,-0.0011463,-0.02264746,0.00053479,0.24987553,12.01397,17.40351,0.50952825,-49.38456,-18.87902,-1.0919967,-1.6,68.2,78,10,3,1,0.04120869714090053,0.00847457627118644,0.10000000000000002,0,1,9,9
14985,-0.263418,0.073075,0.336494,12.83,11.0,11.4,12.34,11.8925,0.727714745,11.839,0.401462513,0.968437416,0.552233,16.74339,-30.77747,50.68308,851.46899,-7.08e-05,-0.01010488,0.00020305,0.24209434,11.0147,18.40306,0.4970657,-46.43346,-19.87,-1.0015094,10.7,29.5,503,12,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
22549,-0.163322,0.074633,0.237956,16.01,9.39,10.89,8.28,11.1425,2.958947237,6.405,0.482745962,0.981017905,4.962015,8.676836,-30.4228,35.9391,366.64941,0.0023433,-0.01976079,0.0001867,0.24994994,5.56469,17.77202,0.45961105,-41.18205,-20.4916,-0.9687004,2.4,12.0,101,4,4,1,-1.0,-1.0,-1.0,-1,-1,0,0
5997,-0.302216,0.101102,0.403319,5.16,19.48,18.61,2.55,11.45,7.657032715,9.487,0.510370432,0.999945307,1.908556,19.425982,-41.32529,46.14774,419.22068,0.00269528,-0.01023384,0.0003046,0.16302082,10.13826,16.96135,0.49227982,-49.56533,-19.76435,-1.0021331,8.7,20.2,591,5,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
6440940,-0.293443,0.031885,0.325328,17.6,16.64,15.43,14.05,15.93,1.330169162,9.308,0.422231396,0.992961165,2.479785,10.514059,-42.74216,56.59112,350.56342,0.00058523,-0.01729642,0.00053653,0.19653428,10.20622,18.10859,0.50541123,-47.82493,-19.14873,-1.0369619,3.2,37.3,390,2,12,1,0.3333333333333333,0.16666666666666666,0.5,1,1,2,0
5484735,-0.284399,0.004338,0.288737,9.5,14.77,13.68,9.17,11.78,2.477932606,11.807,0.499518719,0.989661748,7.720212,45.860474,-51.28594,63.3396,925.68315,-0.00243171,-0.02939155,0.00087863,0.24840273,9.95947,18.59051,0.51451711,-55.45007,-14.10587,-1.0715822,0.2,256.0,945,9,2,1,-1.0,-1.0,-1.0,-1,-1,0,0
4963,-0.300152,0.027249,0.327401,13.45,7.75,17.3,14.46,13.24,3.469733419,9.253,0.481457327,0.980618283,8.185464,26.063455,-47.52895,63.65536,607.52412,0.00231432,-0.02592748,0.00077647,0.24681097,10.11856,17.67843,0.50463886,-49.08899,-14.88419,-0.9987129,1.1,143.0,396,9,15,1,0.16666666666666666,0.00021690847003096587,0.666821754401209,1,1,2,0
95416,-0.332864,0.00083,0.333694,9.34,9.23,12.89,9.4,10.215,1.545614764,10.543,0.407502883,0.976747967,4.288319,11.709161,-44.47195,23.75096,499.80299,-0.00377834,-0.02674576,0.00052523,0.14302436,11.64935,16.59996,0.51153844,-47.58959,-19.35362,-1.0950269,3.2,43.4,312,5,2,1,0.375,0.25,0.5,1,2,2,0
2406,-0.310921,0.016141,0.327062,6.04,6.17,7.3,7.37,6.72,0.617211471,9.275,0.441663356,0.974433893,1.495805,14.082762,-26.6863,52.38119,475.35736,0.00567255,-0.01210143,0.00037135,0.17587221,11.24652,19.06124,0.50245533,-45.34844,-14.78171,-0.9015028,5.8,65.8,282,2,53,1,0.5511904761904761,0.10000000000000002,0.9285714285714285,1,1,3,0
69188,-0.352592,0.003945,0.356537,30.42,15.87,11.9,16.72,18.7275,6.991506901,6.62,0.515401515,0.999913013,0.149187,21.61444,-39.47884,27.11105,280.91054,0.00050432,-0.02226303,0.00048058,0.15237656,10.77194,16.94735,0.51521007,-45.92958,-19.07022,-1.0864484,1.3,39.2,136,3,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
7352,-0.346344,0.02772,0.374065,41.81,25.06,18.62,14.89,25.095,10.31334209,6.856,0.480764363,0.997811241,2.604323,11.072931,-41.80109,19.15681,204.97061,0.00103787,-0.02378539,0.00050048,0.06637428,11.04366,16.37673,0.50896479,-46.98225,-19.69932,-1.0078026,2.7,26.3,136,4,9,1,0.07395118230358505,0.013157894736842105,0.10869565217391304,0,1,2,2
80777,-0.287285,0.047644,0.334929,14.03,11.15,9.0,24.17,14.5875,5.813167704,9.384,0.473375467,0.984102787,5.506257,39.391714,-50.63321,54.4839,444.67274,-0.00177361,-0.03693049,0.0007087,0.21911575,11.06094,17.84137,0.51782773,-46.788,-19.5213,-1.1130104,1.7,64.6,280,5,0,0,0.5416666666666667,0.25,0.8333333333333334,1,2,2,2
3120,-0.295208,0.043915,0.339123,16.69,9.99,15.36,11.33,13.3425,2.764302579,7.591,0.52049513,0.992493422,7.247749,18.476472,-41.95383,63.31037,484.27136,0.00207135,-0.02115355,0.0006326,0.22749183,11.58956,17.08827,0.50743687,-47.0832,-14.8681,-0.961658,2.7,32.3,211,1,12,1,0.1399378435782109,0.07154235382308846,0.21195652173913043,1,1,9,9
6211,-0.351993,0.021315,0.373308,19.67,21.52,11.95,16.45,17.3975,3.630849591,7.484,0.400524233,1.000642013,0.166433,9.331016,-31.83244,54.39462,215.53822,0.00855001,-0.03105712,0.00055943,0.23216412,12.31397,17.70788,0.54061982,-45.30539,-19.7422,-1.2362964,-1.5,75.3,168,0,0,0,0.3333333333333333,0.16666666666666666,0.5,1,1,2,1
11304,-0.273523,0.020817,0.29434,12.12,9.52,9.02,10.35,10.2525,1.178205733,9.158,0.40747481,0.950310559,0.006725,9.921486,-21.49639,15.16953,311.06466,-0.00126694,-0.01773582,0.00014757,0.19029878,11.03706,16.24942,0.49523101,-43.63074,-19.45989,-1.0376903,4.4,0.0,132,0,1,1,0.0952577888061759,0.038461538461538464,0.16666666666666666,0,1,9,9
8056,-0.355536,0.0749,0.430436,37.11,34.65,19.23,17.21,27.05,8.901426852,5.216,0.533402459,0.999907442,0.063909,16.965752,-15.59206,25.91988,292.50289,0.00625125,-0.01581233,0.00016302,0.19863103,12.98889,16.75583,0.51370419,-163.73834,-20.74521,-2.9354702,2.5,0.0,17,3,1,1,0.08494152046783625,0.013157894736842105,0.16666666666666666,0,1,2,2
5018304,-0.189459,-0.022245,0.167213,41.08,6.82,6.95,8.55,15.85,14.58247064,8.355,0.427871451,0.983438225,14.02851,44.589858,-83.13707,50.48196,268.14874,0.0038279,-0.06157234,0.00227486,0.12053553,8.9509,17.0112,0.49740473,-45.62727,-14.5101,-0.959194,2.4,52.2,310,4,13,1,0.22790453970262575,0.0808090794052515,0.3976293103448276,1,1,9,9
7046,-0.298449,0.065249,0.363698,13.47,23.83,14.42,13.84,16.39,4.308810741,7.36,0.42798603,0.958194329,1.563867,10.042789,-41.92064,31.42451,254.27153,-0.00089494,-0.02184939,0.00030381,0.18302927,9.49991,16.34659,0.49364493,-42.8189,-19.4967,-1.0187034,1.6,12.0,111,0,2,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,2
12124,-0.289923,0.054364,0.344286,15.92,13.11,11.02,13.29,13.335,1.738828629,7.336,0.495379495,0.999911598,3.413591,23.396312,-45.38043,61.92873,346.47626,-2.93e-06,-0.02746719,0.00081192,0.24024829,10.86701,18.5792,0.51334632,-46.9512,-19.48288,-1.1211818,0.7,49.3,147,1,0,0,0.1,0.1,0.1,0,1,4,4
8039,-0.295803,0.123851,0.419654,18.64,20.39,15.11,9.21,15.8375,4.272946144,6.026,0.505179893,0.9899,2.509577,28.821373,-47.52086,59.66241,261.02278,0.00053314,-0.04000864,0.00129513,0.24711066,11.54247,17.75871,0.52713881,-47.43997,-19.45478,-1.1746867,-2.1,110.0,96,0,0,0,0.11507936507936507,0.05357142857142857,0.16666666666666666,0,1,2,2
5311067,-0.326266,0.008209,0.334475,20.53,12.81,13.36,25.65,18.0875,5.323496854,9.175,0.47507838,0.99570873,3.572977,76.577861,-53.26893,68.62439,414.17064,0.00667969,-0.03368414,0.0009895,0.23081519,11.14371,17.66951,0.51127151,-61.30815,-19.64941,-1.116176,2.3,74.6,757,2,8,1,0.16666666666666666,0.00021690847003096587,0.666821754401209,1,1,2,0
443970,-0.296513,0.062459,0.358972,10.33,31.19,7.66,8.95,14.5325,9.66344756,10.467,0.406987622,0.952585481,0.972601,9.252242,-30.41255,16.84888,438.21913,-0.00136638,-0.01587868,0.00014914,0.17473687,9.97295,16.47912,0.49417556,-40.99669,-19.48658,-1.0053081,3.7,3.2,200,4,3,1,-1.0,-1.0,-1.0,-1,-1,0,0
13450,-0.307945,0.041124,0.349068,14.17,13.69,14.75,13.84,14.1125,0.406962836,11.229,0.389023268,0.885468362,4.245364,19.261392,-45.9321,41.32177,403.72706,-0.00042118,-0.02435226,0.00043589,0.17977131,9.89984,16.7313,0.49845561,-41.6363,-13.66485,-0.9553927,3.7,88.0,206,5,12,1,0.13636363636363635,0.125,0.1590909090909091,1,1,2,2
